home_ownership,income,dti,fico,loan_status,
1,54080,11.21,705,1,
1,35000,23.66,670,0,
0,65000,23.91,685,0,
1,65000,10.82,660,1,
0,80000,13.2,670,1,
0,50000,5.64,665,1,
1,79644,26.08,685,1,
1,70000,31.22,660,1,
1,50000,31.59,700,0,
0,32640,16.69,660,0,
1,72000,20.76,710,1,
0,60000,19.1,660,0,
1,70000,18.05,680,1,
0,42000,38.69,660,0,
0,141000,18.23,675,0,
1,162500,13.44,680,1,
0,110326,33.81,700,1,
1,72000,17.57,680,1,
1,135200,18.95,755,1,
0,45000,22.99,675,1,
0,33648,5.53,685,1,
1,450000,3.72,780,1,
1,120000,11.83,670,1,
1,87788,29.38,695,1,
1,62000,22.61,685,1,
0,40320,19.33,705,1,
1,96000,17.4,690,1,
0,90000,15.26,705,1,
0,35600,34.36,665,0,
0,43000,24.14,680,0,
0,69000,14.85,725,1,
0,15000,14,660,0,
1,32500,17.65,690,1,
0,69000,17.63,670,1,
1,59000,25.28,700,1,
0,70000,24.56,715,1,
0,21600,16.56,670,0,
1,180000,4.84,735,1,
1,150000,8.69,685,1,
1,26886,14.64,660,0,
1,49000,13.03,710,1,
0,71000,10.24,695,0,
1,45000,32.56,675,1,
1,76000,20.29,675,0,
0,102000,11.44,675,1,
1,71000,30.87,715,0,
0,25000,11.09,700,1,
1,100000,29.55,660,1,
1,80000,20.91,695,1,
1,62000,23.29,735,1,
1,63900,25.58,685,1,
0,60996,10.21,695,1,
1,60000,9.72,680,0,
1,75000,15.33,695,1,
0,33800,26.14,695,1,
1,50750,28.35,670,1,
1,84000,15.33,690,1,
0,25344,34.99,710,0,
1,100000,15.02,695,1,
0,40000,25.8,690,1,
1,52000,1.04,720,1,
0,69000,24.61,670,1,
0,38000,27.88,675,1,
1,55000,22.13,665,1,
0,70000,12.48,670,1,
0,140000,4,685,1,
1,25000,10.71,710,1,
0,30000,16.92,750,0,
1,46000,14.27,660,0,
0,99500,13.82,665,1,
0,78000,18.66,660,1,
1,73000,25.76,670,1,
1,40000,14.85,675,1,
1,115000,9,720,1,
0,92000,25.53,710,1,
0,100000,3.16,715,1,
0,33000,16.33,700,1,
1,39000,3.69,710,1,
1,45000,13.21,680,1,
1,60000,19.62,690,1,
0,110000,16.44,665,1,
1,43000,21.27,700,1,
1,50000,22.03,720,0,
1,101000,7.71,685,1,
1,57000,23.26,740,0,
0,41000,5.68,755,1,
1,79600,29.9,675,0,
1,67000,12.47,760,1,
1,72000,20.63,695,1,
1,300000,3.8,660,1,
0,27000,21.56,680,1,
1,78000,19.71,665,1,
0,60000,8.62,695,1,
0,57400,35.38,690,0,
1,52600,9.4,700,1,
1,125000,12.98,665,0,
0,62915,17.59,680,1,
1,52000,20.02,735,1,
1,75000,18.75,705,0,
1,65000,8.94,670,1,
1,60000,16.6,745,1,
0,28000,16.58,770,1,
0,72000,21.7,670,0,
0,48000,17.4,715,1,
1,32000,11.29,720,1,
0,95000,2.73,695,0,
1,54000,23.73,660,0,
0,40000,10.62,680,1,
0,97378,17.85,705,1,
1,101600,25.79,700,1,
1,50000,8.64,680,1,
1,190000,16.38,720,1,
1,51200,22.59,785,1,
1,95000,12.01,660,1,
0,55000,22.51,665,1,
1,65000,16.93,705,1,
0,17004,23.29,700,0,
1,105000,14.81,720,1,
1,60000,6.61,660,0,
0,51000,14.92,690,1,
0,110000,14.42,665,1,
1,70000,18.74,680,1,
1,27000,14.27,680,1,
0,48000,32.88,705,0,
1,70000,21.48,680,0,
0,12000,18.2,690,0,
0,49000,12.4,685,1,
1,98000,8.79,685,1,
1,44000,11.92,665,1,
1,59000,23.96,705,1,
0,49000,26.11,670,1,
1,38000,24.79,685,1,
1,142000,9.3,725,1,
0,65000,14.84,665,0,
0,42000,12.69,705,1,
1,48700,13.55,785,0,
1,44000,17.16,675,1,
0,85000,22.26,715,0,
1,148000,10.91,725,1,
0,25000,13.73,670,0,
1,85000,13.93,780,1,
0,50000,16.23,715,1,
1,97700,0.18,725,1,
1,39000,20.4,785,1,
0,20000,29.65,670,1,
1,120000,14.61,700,1,
1,56000,10.91,695,1,
0,25000,37.78,685,1,
1,46000,24.34,705,1,
0,86000,16.91,745,1,
1,100000,19.69,680,1,
0,43000,27.8,695,0,
1,70000,28.1,820,1,
1,23000,27.4,690,0,
1,66371,18.84,680,1,
1,103000,5.67,665,1,
0,45000,21.01,660,1,
0,32000,18.19,670,1,
0,22000,19.69,690,1,
0,50000,18.07,700,0,
1,90000,8.23,680,1,
1,44000,30.63,660,1,
1,58000,22.68,660,1,
1,95000,10.03,785,1,
1,77000,8.98,760,1,
0,0,0,660,1,
1,75000,26.48,695,1,
0,28000,14.74,705,1,
1,80000,11.84,660,1,
0,50000,21.89,685,1,
1,122000,20.63,680,1,
0,41004,11.12,675,0,
1,86000,18.99,675,0,
0,150000,6.08,715,1,
0,70902,14.4,710,1,
0,38000,19.36,660,0,
1,52000,24.92,680,1,
1,130000,8.87,725,1,
0,55000,20.95,720,1,
0,86666,24.08,660,1,
1,43594.64,8.26,710,1,
1,83000,14.47,700,1,
0,52000,10.29,665,1,
1,46000,13.42,725,1,
1,35000,13.14,695,0,
1,100000,7.33,780,1,
1,62000,23.38,690,1,
1,68000,26.54,670,0,
1,32000,7.8,675,1,
0,105000,5.29,660,1,
1,96000,22.61,705,1,
1,90000,18.99,660,0,
1,75000,10.8,660,0,
0,90000,10.91,660,1,
0,30000,25.92,695,1,
1,42000,23.57,765,0,
0,42000,7.43,660,1,
0,32000,22.58,695,1,
1,52000,13.5,735,1,
0,65000,4.99,735,1,
1,130000,16.22,775,1,
1,84000,23.13,705,1,
1,42000,13.14,700,1,
1,150000,2.58,720,1,
1,32000,9.71,670,1,
1,64000,26.87,700,1,
0,50000,22.9,710,0,
1,110000,14.55,720,1,
1,160000,12.34,665,1,
1,111000,11.17,680,1,
0,31572,23.72,675,0,
1,100000,32.31,815,1,
0,55000,11.08,680,1,
0,32000,16.54,680,1,
1,70000,29.3,670,0,
0,60000,17.55,700,1,
0,99000,14.58,705,1,
1,78000,17.26,700,1,
0,42369,29.85,660,1,
0,55000,18.28,685,1,
1,152000,8,670,1,
1,68000,16.06,690,1,
1,150000,16.26,675,1,
0,17000,38.77,660,0,
0,70000,31.94,730,0,
1,95000,4.55,715,1,
1,83700,18.59,810,1,
1,45000,30.67,740,1,
1,800000,2.17,670,1,
1,300000,16.12,680,1,
0,77500,11.69,685,1,
0,55000,21.71,680,0,
0,50400,8.17,660,1,
0,37342.5,24.97,755,1,
0,90000,17.41,695,1,
0,62000,20.79,685,1,
0,185000,4.63,715,1,
0,30000,29.57,675,1,
1,70000,12.86,775,1,
1,22000,23.13,820,1,
1,63500,1.64,665,1,
0,248000,8.71,730,1,
1,44000,8.43,825,1,
1,110000,3.74,660,1,
1,40000,29.73,680,0,
1,125000,17.24,670,1,
1,39000,16.55,675,1,
1,42000,27,670,1,
1,42000,13.09,715,1,
0,40000,20.73,665,0,
0,75000,33.24,690,1,
1,18000,17.33,690,0,
0,44000,31.78,785,0,
1,83000,15.66,695,1,
1,69000,17.8,715,1,
0,150000,2.07,755,0,
1,52000,2.38,670,1,
1,44000,6.44,680,1,
1,68472,20.82,675,1,
1,80000,8.15,710,1,
1,87061,30.76,705,1,
0,80000,21.12,670,1,
1,67000,22.28,760,1,
0,70000,26.05,680,0,
1,99978,27.18,705,1,
0,35000,23.07,665,1,
1,50000,10.97,785,1,
1,65502,21.03,680,1,
1,55000,23.17,705,1,
1,75000,10.38,670,1,
1,42454,10.65,660,1,
0,95000,7.51,740,1,
1,54960,10.85,770,1,
1,44000,23.15,675,1,
1,38000,9.39,710,1,
1,26500,25.77,735,1,
1,230000,10.53,750,1,
0,50000,10.42,725,1,
1,51000,26.61,670,1,
1,115000,11.64,735,1,
1,59000,32.77,665,0,
0,65000,18.43,675,1,
1,53639,24.95,700,0,
1,55000,31.97,685,1,
0,63036,16.49,660,1,
0,65000,18.13,680,0,
0,87000,13.24,680,1,
1,94000,26.72,725,1,
1,111000,6.54,845,1,
0,66000,32.67,690,1,
1,75000,31.42,660,0,
1,54720,5.66,665,0,
1,52000,9.46,665,0,
1,120000,14.03,670,1,
0,39000,11.88,740,1,
1,45000,22.13,685,0,
0,85000,18.14,730,0,
0,60000,4.02,665,1,
1,62000,15.51,670,1,
1,95172,15.43,660,0,
0,56000,27.82,685,1,
0,61000,21.45,675,0,
1,75000,21.54,710,1,
0,45000,6.77,665,1,
1,80500,18.71,665,0,
0,35000,26.3,705,1,
0,40000,12.29,735,0,
1,90000,0,700,1,
1,104000,12.16,770,1,
1,135000,18.4,695,1,
0,85000,21.46,700,1,
1,34000,16.76,700,1,
1,20000,5.52,715,1,
0,36000,22.83,720,1,
0,65000,10.47,670,0,
0,97000,4.8,660,1,
1,43000,39.66,670,0,
0,90000,3.85,735,1,
1,190000,15.9,700,1,
1,79000,14.01,660,1,
1,60000,5.02,670,1,
1,60000,20.88,660,1,
0,38000,14.78,725,1,
1,110000,13.02,695,1,
1,37000,23.81,760,1,
1,75000,4.48,675,1,
1,79000,16.85,700,1,
0,29016,13.98,750,1,
0,40000,4.86,675,1,
0,46500,26.71,705,1,
1,42000,51.45,770,1,
0,64000,36.02,720,1,
0,60000,5.1,660,1,
1,50000,33.8,735,1,
1,50000,16.63,670,1,
1,80000,14.58,665,1,
1,25000,10.18,685,1,
1,49000,11.05,660,1,
0,76000,18.5,720,1,
1,81000,19.97,690,1,
0,62000,13.57,670,1,
1,50000,12.77,735,1,
0,54000,16.2,715,1,
1,63000,20.42,665,1,
0,40000,20.46,700,0,
0,47000,18.39,680,1,
1,66000,3.62,700,1,
1,45000,23.68,670,1,
1,146000,9.66,745,1,
1,140000,20.33,680,1,
1,60000,26.54,685,0,
1,120000,10.71,735,1,
1,50000,20.81,665,0,
0,24000,35.65,675,0,
1,67000,8.97,675,1,
1,75000,22.85,740,1,
1,55000,36.02,685,0,
1,35000,15.02,755,1,
1,365000,6.96,705,1,
0,64000,15.13,665,1,
0,48880,21.95,700,1,
0,58000,13.9,670,0,
1,82000,27.21,680,1,
1,72000,17.57,665,1,
0,30000,25.32,685,0,
1,47000,27.68,665,1,
1,57000,31.2,700,0,
1,53500,15.75,660,1,
0,23000,14.41,670,0,
1,91000,26.83,680,1,
0,33000,2.18,755,1,
1,37000,26.18,690,1,
1,80000,22.27,765,1,
1,32300,25.79,665,1,
1,75000,20.37,675,1,
0,46000,20.35,680,0,
0,44000,30.36,660,1,
1,19000,23.75,700,0,
0,86500,12.1,675,1,
0,42000,31.17,700,1,
1,57500,8.14,700,1,
1,200000,25.51,695,0,
1,130000,16.46,730,0,
0,19464,13.87,695,0,
0,53000,21.81,660,0,
0,74000,22.87,680,1,
1,99000,23.21,695,1,
1,240720,10.47,720,0,
1,125000,9.75,730,1,
1,102500,8.85,690,1,
1,130000,19.19,665,1,
0,102000,12.99,730,0,
1,92000,15.25,685,1,
1,60000,34.12,805,1,
0,50000,12.15,710,0,
0,125000,23.06,730,1,
1,38400,0,685,1,
1,72000,27.78,670,0,
1,80000,14.7,665,1,
1,27000,31.42,685,0,
1,36000,11.3,660,1,
0,60000,20.28,660,0,
1,130000,31.75,705,0,
1,90000,10.32,680,1,
1,56000,13.13,690,1,
0,65004,22.85,680,1,
0,36000,8.73,685,1,
0,80000,26.94,685,1,
0,50000,19.78,670,1,
0,55161.6,21.54,670,0,
0,165000,11.06,680,1,
0,40000,20.52,700,1,
0,22500,19.52,750,1,
1,37757,10.93,695,1,
1,110000,6.27,710,0,
0,114000,10.18,660,1,
1,175000,10.18,745,1,
1,50000,15.77,695,1,
0,139000,2.86,660,1,
1,79717.68,26.25,675,0,
1,46176,7.9,675,0,
1,48000,21.83,690,0,
0,65000,19.35,665,1,
0,40000,8.01,660,1,
0,42000,12.57,680,0,
0,48000,14.93,765,1,
0,55600,18.02,680,1,
0,80000,9.09,690,1,
0,69850,14.95,660,0,
1,52000,10.57,670,1,
0,63000,23.16,670,1,
1,32000,17.93,660,0,
1,57200,20.39,710,1,
1,53000,22.44,705,1,
1,32000,34.88,695,1,
1,31000,14.91,680,1,
1,150000,18.2,725,1,
0,70000,14.28,695,1,
1,74000,21.68,750,1,
1,110000,17.47,720,1,
0,50736,33.44,675,0,
1,55000,13.53,695,0,
1,75000,9.54,675,0,
0,65000,11.48,660,1,
1,66000,25.56,670,1,
1,95000,16.36,740,1,
1,95000,11.17,705,1,
0,51600,13.89,670,0,
1,150000,17.8,770,1,
1,58000,14.77,665,1,
0,32000,14,685,0,
1,110000,10.07,670,1,
1,70000,16.94,785,1,
1,47000,23.03,690,1,
0,86000,2.96,700,1,
1,95000,19.13,660,1,
1,45000,16.4,680,1,
1,73000,15.91,680,1,
1,225000,9.62,735,1,
1,84000,20.87,675,1,
0,53000,15.48,660,0,
0,70000,11.61,725,1,
0,37000,25.21,680,1,
1,65000,36.43,665,1,
1,117000,12.73,735,1,
1,48000,10.1,715,1,
0,95000,7.25,670,1,
1,40000,28.77,730,1,
1,99000,10.8,755,1,
1,66000,6.53,735,1,
1,105000,26.17,725,1,
0,45000,16.32,710,1,
1,145000,15.01,775,1,
1,55000,10.28,685,1,
1,52000,32.49,685,1,
0,46000,23.98,660,1,
1,92000,30.88,700,1,
0,30000,24.12,680,1,
1,50000,17.81,695,0,
1,65000,13,660,1,
0,65000,20.9,670,0,
0,57000,20.35,660,0,
1,59000,13.04,675,1,
1,115000,19.37,690,1,
1,109000,4.83,690,0,
0,30000,30.05,685,0,
0,110000,26.26,675,1,
1,89000,13.77,685,1,
1,84000,29.7,755,1,
0,56300,13.64,680,1,
1,71000,29.68,695,0,
1,68000,16.49,705,1,
1,125000,25.72,715,1,
0,60000,13.62,720,1,
0,20000,4.5,685,1,
1,65000,21.01,700,1,
1,24000,19.35,675,0,
1,53000,31.09,765,1,
0,82000,8.77,705,1,
0,25000,10.51,690,1,
0,53000,32.54,665,0,
0,14144,11.28,660,1,
1,60000,25.36,690,1,
1,31200,11.73,660,1,
1,40438,28.73,685,0,
1,102000,19.46,695,1,
1,60000,19.9,665,1,
0,27000,33.56,675,1,
1,88000,26.76,685,1,
1,56000,14.4,685,1,
1,61000,26.99,735,1,
1,200000,18.75,730,1,
0,80000,16.41,715,1,
0,36000,32.49,660,1,
0,22000,13.75,675,1,
1,102000,22.14,695,0,
0,33000,6.55,770,1,
1,165000,16.8,720,1,
1,62000,16.69,665,1,
0,58000,12.37,695,1,
1,116000,14.1,660,1,
1,65000,24.54,665,0,
0,60000,19.5,690,1,
1,32000,27.57,680,0,
1,90000,25.68,690,1,
1,104000,8.88,695,1,
1,150000,11.99,715,1,
0,55000,30.98,680,1,
1,60000,32.64,670,0,
0,58000,16.78,660,1,
0,87000,12.42,720,0,
1,112000,10.78,745,1,
0,72000,27.18,715,1,
0,38000,8.56,720,1,
0,50000,9.62,715,1,
1,45000,6.4,685,1,
0,50000,9.72,725,0,
1,42000,26.66,690,1,
1,35000,4.84,710,0,
1,90000,19.84,665,1,
1,95000,25.11,670,0,
0,60000,9.92,665,0,
1,66000,38.47,670,1,
0,55000,14.47,700,1,
1,42000,13.06,680,1,
1,74400,18.6,755,1,
1,48000,7.45,660,0,
1,94000,15.52,725,1,
0,80000,8.85,660,1,
1,85000,25.06,765,1,
1,35000,26.4,725,1,
1,60000,18.52,680,1,
1,80000,12.38,715,1,
0,32000,17.81,670,0,
0,55500,14.14,690,1,
1,285000,22.11,690,1,
0,80000,31.04,700,1,
1,133000,15.61,685,1,
1,55000,26.6,700,0,
1,35654,29.86,740,0,
0,45000,31.01,675,1,
1,25000,10.95,685,0,
0,21000,12,660,1,
1,30000,14.24,720,1,
1,70000,16.58,690,1,
1,109000,11.91,730,1,
0,62000,13.82,670,0,
0,55000,29.15,700,1,
1,52000,28.34,695,1,
0,62000,34.75,665,1,
1,55000,32.73,680,0,
1,67200,6.43,675,1,
1,38000,29.05,705,1,
1,54186,19.87,685,0,
1,65000,27.33,665,1,
1,121000,15.34,680,1,
0,65000,19.85,725,1,
0,30000,21.64,675,0,
1,195000,12.62,715,1,
0,155000,9.87,660,1,
0,63000,17.62,675,0,
1,35000,16.83,680,1,
1,60000,17.56,660,1,
0,119400,3.45,675,0,
1,120000,9.66,665,1,
0,65000,13.16,715,1,
1,68000,32.26,670,1,
1,56000,13.26,685,1,
1,75000,17.08,750,1,
1,56000,16.48,710,1,
1,140000,15.97,700,0,
1,55000,10.58,665,1,
1,111000,19.87,695,1,
1,50000,23.67,680,1,
1,60000,14.94,685,1,
1,76000,16.02,740,1,
1,80000,24.03,715,1,
0,46000,25.12,695,1,
0,55000,13.86,670,1,
1,41000,17.94,680,0,
0,45000,29.25,675,0,
1,95000,12.2,685,0,
1,100000,35.77,670,1,
1,35000,21.43,680,0,
0,99050,13.39,670,1,
0,35000,13.37,680,1,
1,60000,7.48,670,1,
1,103000,23.11,685,1,
1,156000,5.5,730,1,
0,50000,11.58,705,1,
1,77343,18.38,665,0,
0,55000,21.21,680,1,
1,83000,17.07,710,1,
0,72000,8.78,680,1,
0,68000,16.89,685,0,
1,143000,8.27,695,1,
1,72000,24.88,660,1,
1,65000,35.22,720,1,
0,52000,13.99,675,1,
1,120000,10.17,690,1,
1,75000,24.98,720,1,
1,65000,7.92,715,1,
0,48000,25.73,680,1,
0,48000,15.48,670,0,
0,75000,12.9,685,1,
0,57000,17.87,660,1,
1,85000,20.18,750,1,
1,83500,36.4,725,1,
0,75000,12.83,715,1,
1,125000,7.75,660,1,
0,60500,18.39,670,1,
1,75000,27.92,675,1,
1,73000,24.38,695,1,
0,60000,15.33,695,1,
1,61620,21,750,1,
1,80000,11.03,690,1,
0,47000,6.26,660,1,
1,125000,17.18,735,1,
1,65000,22.92,705,0,
0,91200,17.95,665,1,
1,58000,34.22,705,0,
1,95000,20.3,690,1,
1,140000,18.07,685,1,
1,115000,10.07,675,0,
1,44000,17.21,675,1,
1,72000,10.05,800,1,
1,75000,20.75,735,1,
1,70000,29.55,675,1,
1,100570,9.32,670,1,
0,122000,14.9,730,1,
1,49000,29.86,670,1,
1,36000,18.6,690,1,
1,70000,13.39,665,1,
0,57772,11.99,705,1,
1,56000,15.41,700,1,
1,63000,20.53,675,1,
1,130000,20.83,690,0,
1,36000,3.17,660,1,
0,32000,24.49,680,1,
0,51000,25.14,705,1,
0,46000,17.24,665,0,
0,90000,10.79,670,0,
1,80000,17.09,690,1,
1,80000,9.69,685,1,
1,55000,19.73,690,1,
1,62000,14.23,690,1,
1,300000,5.17,760,1,
1,68000,14.49,765,1,
1,70000,23.78,730,0,
1,65000,7.33,675,0,
0,26400,11.88,715,1,
1,149600,7.39,705,1,
1,82000,16.14,675,1,
1,44000,35.7,680,1,
1,90000,10.24,725,1,
1,64000,17.33,695,1,
0,50000,6.72,755,1,
1,130000,11.22,750,1,
1,100000,17.12,675,1,
1,43000,20.93,710,1,
0,30000,26.68,660,1,
0,35000,38.48,715,1,
0,85000,5.46,735,1,
1,112500,12.1,715,1,
1,52000,24.12,700,1,
1,50000,22.94,685,0,
0,53000,23.23,705,1,
0,44200,14.63,660,1,
0,45000,17.04,720,1,
0,68500,19.66,680,0,
1,51000,15.39,685,1,
1,78000,8.37,670,1,
0,80000,13.22,720,0,
1,85000,5.55,705,1,
1,94728.4,7.07,665,1,
1,40000,28.35,685,1,
1,85000,12.79,700,1,
1,80000,16.22,695,1,
1,90000,15.86,735,1,
0,45000,8.88,700,1,
1,72000,31.12,685,0,
1,72000,19.63,710,1,
1,75000,6.78,740,1,
0,70326,20.06,690,1,
1,85000,13.24,685,1,
0,65000,14.27,680,1,
0,60000,36.66,695,0,
1,45000,19.71,700,1,
1,84000,16.13,695,1,
1,75000,15.79,740,0,
1,40000,5.43,725,1,
0,60000,8,780,1,
1,59024,25.82,700,1,
1,94756,10.34,660,1,
1,48000,7.79,660,0,
1,33000,17.71,675,1,
1,110000,21.06,700,1,
1,36000,18.5,675,1,
1,69000,8.68,690,1,
0,60000,14.78,675,1,
0,120000,11.7,685,1,
0,40000,31.05,665,1,
0,55000,10.36,695,1,
1,113000,10.04,750,1,
0,180000,17.6,720,0,
1,165000,23.44,665,1,
1,87000,4.48,695,1,
1,89000,6.14,730,0,
0,60000,18.89,665,1,
0,77000,29.15,670,1,
0,72000,25.53,690,1,
1,95000,10.97,695,1,
1,67000,2.54,780,1,
1,88000,19.17,695,1,
0,94000,13.16,700,1,
0,46000,26.32,695,1,
1,57000,25.05,780,1,
1,120000,13.54,705,0,
1,35000,11.87,675,1,
0,75000,7.55,715,1,
0,92000,12.67,660,1,
0,50000,31.28,665,1,
1,93000,9.88,675,1,
1,54000,14.02,660,1,
1,52000,17.31,670,1,
0,55000,11.72,670,1,
0,60000,14.78,690,1,
1,42000,23.34,755,1,
1,63000,22.69,760,1,
0,50000,6.91,660,1,
0,82000,14.25,690,1,
1,50000,26.84,760,1,
1,95000,16.21,790,1,
0,39520,28.29,695,0,
1,80000,29.33,700,1,
1,85000,21.83,675,1,
1,90000,21.87,680,1,
1,70000,24.14,715,1,
1,60000,27.88,695,1,
1,70000,30.96,705,1,
1,95000,12.75,715,1,
1,25000,6.77,670,1,
1,65000,16.26,715,1,
0,90000,10.69,675,1,
1,40000,27.72,730,1,
1,54000,34.73,700,0,
1,120000,10.08,660,1,
0,65000,20.13,705,1,
0,35000,22.81,665,1,
1,62000,21.27,705,1,
0,138257,26.9,725,1,
0,51000,14.92,675,0,
0,31000,31.43,660,0,
1,40000,17.52,705,1,
1,61000,24.3,710,1,
0,65000,6.13,780,1,
1,45000,25.96,710,1,
0,56000,10.16,665,1,
0,100000,11.19,750,1,
1,36000,38.87,690,1,
1,154000,1.31,700,1,
1,46000,3.81,670,1,
1,60000,1.08,765,0,
1,85000,9.98,730,1,
1,40000,19.2,700,1,
1,90000,18.65,695,1,
0,57835,5.21,660,1,
1,120000,9.81,665,1,
0,50000,15.67,680,1,
0,74152,0.4,670,1,
0,68000,36.67,675,1,
1,60000,10.9,660,0,
0,35000,5.45,740,1,
1,80000,26.76,680,0,
1,30000,10.73,725,1,
1,85000,22.02,680,0,
0,70000,16.8,670,1,
1,142000,3.43,750,1,
1,115000,25.24,710,1,
1,70000,29.69,720,1,
1,105000,20.74,665,1,
0,75000,21.44,665,0,
0,57500,22.15,665,1,
1,48000,24.53,670,1,
0,28800,22.33,660,1,
0,125000,10.51,670,1,
1,84000,15.71,745,1,
0,72000,14.22,780,1,
0,45000,21.61,765,1,
1,70000,26.52,670,0,
1,41000,30.83,675,1,
1,60000,13.34,765,1,
1,100000,18.94,680,1,
0,102000,9.88,660,1,
1,31200,14.54,675,0,
1,48000,27.18,675,0,
0,45000,13.43,700,1,
0,75000,1.73,710,1,
1,47000,21.48,675,1,
0,52000,17.4,710,0,
0,41600,8.71,685,1,
1,45000,16.14,660,1,
0,41000,18.09,660,1,
1,52000,16.41,680,1,
1,68377,17.59,695,1,
0,55000,9.75,700,1,
1,50000,26.24,715,1,
0,27400,21.81,665,1,
1,47244,23.7,710,0,
1,30000,15.96,670,1,
1,30000,24,740,0,
0,55000,14.84,705,1,
0,40000,17.55,705,1,
1,75500,30.95,680,1,
0,40000,24.48,675,1,
1,120000,5.28,665,1,
0,25064,23.7,680,1,
1,127000,6.95,685,1,
1,58450,14,660,1,
1,112000,18.04,700,1,
1,51000,18.49,660,1,
1,350000,0.7,780,1,
1,60000,5.26,685,1,
0,97397,5.31,695,1,
0,20832,23.16,755,1,
1,42000,28.58,745,0,
0,42000,31.62,705,1,
1,162048,10.03,675,0,
1,34000,17.47,685,1,
0,115000,18.22,700,1,
0,95000,4.9,750,1,
1,160000,4.48,675,1,
1,28000,29.96,695,1,
1,73000,19.06,700,1,
0,35000,13.92,685,1,
1,60000,13.52,670,1,
1,53000,29.89,720,0,
1,121000,18.61,685,1,
0,68000,17.51,705,1,
1,54000,26.3,670,1,
0,60000,17.62,680,0,
1,110000,14.01,715,1,
1,84000,16.54,690,1,
0,52000,28.57,660,0,
1,64000,23.1,675,0,
0,100000,8.51,670,1,
1,265000,18.74,720,1,
0,65000,16.54,695,1,
1,45000,5.89,800,1,
1,125000,4.42,660,1,
1,150000,8.61,675,1,
0,55000,38.47,675,1,
0,28263,6.92,670,0,
1,55000,15.95,675,1,
1,60000,13.06,665,0,
1,24000,20.2,700,1,
1,150000,6.25,725,1,
1,100000,12.01,665,1,
1,67000,10.96,660,1,
0,288000,8,780,1,
0,86000,9.8,710,1,
1,87000,14.07,680,0,
1,37000,30.17,715,1,
0,28500,28,725,0,
1,195000,25.56,680,1,
1,88000,6.79,715,1,
0,65000,6.2,685,1,
1,58000,24.95,690,0,
1,103000,10.23,720,1,
1,50000,31.73,715,1,
1,34000,25.31,680,1,
1,67500,17.97,660,1,
0,65000,21.38,660,1,
1,140000,31.67,715,1,
1,90000,12.08,675,1,
1,78000,26.14,695,1,
0,75000,24.99,735,1,
0,20500,36.71,705,0,
1,200000,8.9,790,1,
1,66000,14.4,765,1,
1,61000,23.88,695,0,
1,200000,19.9,760,1,
0,90000,11.63,670,0,
0,29900,3.17,690,1,
1,220000,10.26,695,1,
1,55000,9.56,790,1,
0,101000,16.44,685,1,
1,50000,17.77,675,1,
0,71500,12.49,695,1,
0,61654,17.46,700,1,
1,140000,12.81,715,1,
1,42082,8.67,740,0,
1,21000,32.73,660,1,
0,24400,27.69,750,1,
1,114000,35.69,660,0,
0,100000,16.55,685,1,
1,116000,17.3,710,1,
1,60000,27.78,695,1,
1,33300,14.52,690,1,
1,63000,13.77,700,1,
0,90000,6.88,735,0,
0,40000,11.93,690,1,
0,40000,10.23,685,1,
1,130000,10.55,670,1,
0,75187,19.07,800,1,
0,62000,29.03,685,1,
1,73000,34.77,685,0,
1,48000,30.47,720,0,
0,62000,22.98,670,1,
1,140000,15.97,700,1,
1,70000,21.31,705,1,
1,57000,39.68,685,1,
1,65000,7.9,705,1,
1,75000,14.42,675,1,
0,65000,8.09,795,1,
1,103000,17.42,660,0,
1,64000,13.78,690,1,
0,58000,33.58,680,1,
1,65000,17.54,680,1,
1,38000,12.13,675,1,
1,97816,5.83,690,1,
1,50000,35.12,695,1,
0,230000,14.17,685,1,
1,85000,7.07,670,1,
0,60000,19.64,735,0,
0,60000,12.66,665,1,
1,85000,12.03,700,1,
1,76000,28.12,700,0,
1,71800,6.38,660,0,
1,45000,24.4,695,1,
0,40000,14.79,665,1,
1,250000,5.79,710,1,
0,69000,18.66,685,1,
1,60000,17.92,715,1,
1,80000,19.59,695,1,
1,81000,5.5,705,1,
1,79000,25.54,695,1,
1,85008,15.28,715,0,
1,83000,11.9,695,1,
1,150000,17.44,660,1,
1,25000,24.48,750,1,
1,55500,16.43,685,1,
0,50000,18.58,715,1,
0,45000,23.79,665,0,
1,184714,24.39,690,1,
1,160000,17.78,665,1,
1,124500,5.5,680,1,
1,52000,10.66,690,0,
1,54000,26.51,670,0,
0,80000,13.37,765,1,
1,130000,12.35,690,1,
0,18560,18.31,700,0,
1,95000,17.84,735,1,
0,45000,14,705,1,
1,100000,21.12,710,1,
0,47000,25.38,680,1,
0,41000,17.77,705,1,
1,101388,25.34,680,0,
1,40000,7.11,750,1,
0,51000,8.64,690,1,
0,65000,25.66,665,1,
1,180000,10.41,675,1,
1,49000,10.6,665,1,
1,101108,5.22,660,1,
1,39000,16.95,710,0,
1,65000,8.83,660,1,
1,113500,6.58,710,1,
1,30000,12.24,690,1,
1,93500,27.92,660,1,
0,70000,15.87,720,1,
0,42000,0.97,780,1,
1,75000,22.9,750,1,
1,175000,6.98,780,1,
0,21600,1.67,695,0,
1,90000,15.95,725,1,
0,90000,7.03,715,1,
1,58000,14.21,690,1,
0,25000,29.81,690,1,
1,54000,13.71,705,0,
0,60000,11.3,760,1,
